lang_code,vendor,variant,C_i,M_i,f_i
oss,Alina_Kanukova,Ъ,1764,103233,0.0170875592
oss,Alina_Kanukova,Ы,9607,103233,0.0930613273
oss,Alina_Kanukova,Ь,27,103233,0.0002615443
oss,Alina_Kanukova,Э,1,103233,0.0000096868
oss,Alina_Kanukova,Ю,2,103233,0.0000193736
oss,Alina_Kanukova,Я,2,103233,0.0000193736
oss,Alina_Kanukova,Ӕ,17078,103233,0.1654315965
rom,Ali_Kuzhuget,Ё,5509,669240,0.0082317255
rom,Ali_Kuzhuget,А,65884,669240,0.0984459984
rom,Ali_Kuzhuget,Б,12544,669240,0.0187436495
rom,Ali_Kuzhuget,В,19438,669240,0.0290448867
rom,Ali_Kuzhuget,Г,9814,669240,0.0146643954
rom,Ali_Kuzhuget,Д,25196,669240,0.0376486761
rom,Ali_Kuzhuget,Е,19092,669240,0.0285278824
rom,Ali_Kuzhuget,Ж,4853,669240,0.0072515092
rom,Ali_Kuzhuget,З,9329,669240,0.0139396928
rom,Ali_Kuzhuget,И,44926,669240,0.0671298787
rom,Ali_Kuzhuget,Й,1602,669240,0.0023937601
rom,Ali_Kuzhuget,К,35015,669240,0.0523205427
rom,Ali_Kuzhuget,Л,25347,669240,0.0378743052
rom,Ali_Kuzhuget,М,13458,669240,0.0201093778
rom,Ali_Kuzhuget,Н,49104,669240,0.0733727811
rom,Ali_Kuzhuget,О,54955,669240,0.0821155340
rom,Ali_Kuzhuget,П,23153,669240,0.0345959596
rom,Ali_Kuzhuget,Р,49931,669240,0.0746085111
rom,Ali_Kuzhuget,С,39453,669240,0.0589519455
rom,Ali_Kuzhuget,Т,29348,669240,0.0438527285
rom,Ali_Kuzhuget,У,13368,669240,0.0199748969
rom,Ali_Kuzhuget,Ф,1841,669240,0.0027508816
rom,Ali_Kuzhuget,Х,8921,669240,0.0133300460
rom,Ali_Kuzhuget,Ц,5021,669240,0.0075025402
rom,Ali_Kuzhuget,Ч,7890,669240,0.0117894926
rom,Ali_Kuzhuget,Ш,7316,669240,0.0109318032
rom,Ali_Kuzhuget,Щ,243,669240,0.0003630984
rom,Ali_Kuzhuget,Ъ,43,669240,0.0000642520
rom,Ali_Kuzhuget,Ы,20773,669240,0.0310396868
rom,Ali_Kuzhuget,Ь,6013,669240,0.0089848186
rom,Ali_Kuzhuget,Э,43009,669240,0.0642654354
rom,Ali_Kuzhuget,Ю,1883,669240,0.0028136394
rom,Ali_Kuzhuget,Я,14329,669240,0.0214108541
rom,Ali_Kuzhuget,Ґ,639,669240,0.0009548144
ron,Ali_Kuzhuget,Ё,109,8589793,0.0000126895
ron,Ali_Kuzhuget,А,741948,8589793,0.0863755390
ron,Ali_Kuzhuget,Б,90486,8589793,0.0105341304
ron,Ali_Kuzhuget,В,120367,8589793,0.0140127940
ron,Ali_Kuzhuget,Г,59447,8589793,0.0069206557
ron,Ali_Kuzhuget,Д,292115,8589793,0.0340072223
ron,Ali_Kuzhuget,Е,903567,8589793,0.1051907770
ron,Ali_Kuzhuget,Ж,25754,8589793,0.0029982096
ron,Ali_Kuzhuget,З,66552,8589793,0.0077478002
ron,Ali_Kuzhuget,И,678348,8589793,0.0789714025
ron,Ali_Kuzhuget,Й,158553,8589793,0.0184583028
ron,Ali_Kuzhuget,К,346994,8589793,0.0403960840
ron,Ali_Kuzhuget,Л,453798,8589793,0.0528299110
ron,Ali_Kuzhuget,М,244326,8589793,0.0284437588
ron,Ali_Kuzhuget,Н,554818,8589793,0.0645903807
ron,Ali_Kuzhuget,О,423224,8589793,0.0492705703
ron,Ali_Kuzhuget,П,269510,8589793,0.0313756106
ron,Ali_Kuzhuget,Р,632594,8589793,0.0736448480
ron,Ali_Kuzhuget,С,353340,8589793,0.0411348679
ron,Ali_Kuzhuget,Т,566051,8589793,0.0658980956
ron,Ali_Kuzhuget,У,504496,8589793,0.0587320323
ron,Ali_Kuzhuget,Ф,91158,8589793,0.0106123628
ron,Ali_Kuzhuget,Х,15015,8589793,0.0017480049
ron,Ali_Kuzhuget,Ц,105230,8589793,0.0122505862
ron,Ali_Kuzhuget,Ч,116536,8589793,0.0135667996
ron,Ali_Kuzhuget,Ш,117264,8589793,0.0136515513
ron,Ali_Kuzhuget,Щ,3488,8589793,0.0004060633
ron,Ali_Kuzhuget,Ъ,1074,8589793,0.0001250321
ron,Ali_Kuzhuget,Ы,154139,8589793,0.0179444371
ron,Ali_Kuzhuget,Ь,83427,8589793,0.0097123411
ron,Ali_Kuzhuget,Э,286835,8589793,0.0333925393
ron,Ali_Kuzhuget,Ю,5224,8589793,0.0006081637
ron,Ali_Kuzhuget,Я,110160,8589793,0.0128245232
ron,Ali_Kuzhuget,Ӂ,13846,8589793,0.0016119131
rut,Ali_Kuzhuget,Ё,1,36805,0.0000271702
rut,Ali_Kuzhuget,А,5740,36805,0.1559570711
rut,Ali_Kuzhuget,АӀ,227,36805,0.0061676403
rut,Ali_Kuzhuget,Б,719,36805,0.0195353892
rut,Ali_Kuzhuget,В,1148,36805,0.0311914142
rut,Ali_Kuzhuget,Г,1244,36805,0.0337997555
rut,Ali_Kuzhuget,ГЪ,538,36805,0.0146175791
rut,Ali_Kuzhuget,Д,1961,36805,0.0532808042
rut,Ali_Kuzhuget,ДЖ,132,36805,0.0035864692
rut,Ali_Kuzhuget,ДЗ,5,36805,0.0001358511
rut,Ali_Kuzhuget,Е,1526,36805,0.0414617579
rut,Ali_Kuzhuget,Ж,4,36805,0.0001086809
rut,Ali_Kuzhuget,З,762,36805,0.0207037087
rut,Ali_Kuzhuget,И,3082,36805,0.0837386225
rut,Ali_Kuzhuget,Й,1050,36805,0.0285287325
rut,Ali_Kuzhuget,К,726,36805,0.0197255808
rut,Ali_Kuzhuget,КЪ,142,36805,0.0038581714
rut,Ali_Kuzhuget,КЬ,453,36805,0.0123081103
rut,Ali_Kuzhuget,КӀ,123,36805,0.0033419372
rut,Ali_Kuzhuget,Л,1228,36805,0.0333650319
rut,Ali_Kuzhuget,М,817,36805,0.0221980709
rut,Ali_Kuzhuget,Н,1075,36805,0.0292079880
rut,Ali_Kuzhuget,О,125,36805,0.0033962777
rut,Ali_Kuzhuget,П,147,36805,0.0039940226
rut,Ali_Kuzhuget,ПӀ,26,36805,0.0007064258
rut,Ali_Kuzhuget,Р,2897,36805,0.0787121315
rut,Ali_Kuzhuget,С,916,36805,0.0248879228
rut,Ali_Kuzhuget,Т,394,36805,0.0107050672
rut,Ali_Kuzhuget,ТӀ,165,36805,0.0044830865
rut,Ali_Kuzhuget,У,1372,36805,0.0372775438
rut,Ali_Kuzhuget,УӀ,90,36805,0.0024453199
rut,Ali_Kuzhuget,Ф,34,36805,0.0009237875
rut,Ali_Kuzhuget,Х,1480,36805,0.0402119277
rut,Ali_Kuzhuget,Ц,19,36805,0.0005162342
rut,Ali_Kuzhuget,ЦӀ,95,36805,0.0025811710
rut,Ali_Kuzhuget,Ч,230,36805,0.0062491509
rut,Ali_Kuzhuget,ЧӀ,170,36805,0.0046189376
rut,Ali_Kuzhuget,Ш,670,36805,0.0182040484
rut,Ali_Kuzhuget,Ъ,970,36805,0.0263551148
rut,Ali_Kuzhuget,Ы,2836,36805,0.0770547480
rut,Ali_Kuzhuget,ЫӀ,163,36805,0.0044287461
rut,Ali_Kuzhuget,Ь,1254,36805,0.0340714577
rut,Ali_Kuzhuget,Э,19,36805,0.0005162342
rut,Ali_Kuzhuget,Ю,4,36805,0.0001086809
rut,Ali_Kuzhuget,Я,26,36805,0.0007064258
sah,Sargy_A,Ё,19895,230271838,0.0000863979
sah,Sargy_A,А,30078015,230271838,0.1306195984
sah,Sargy_A,Б,7434116,230271838,0.0322840868
sah,Sargy_A,В,1834175,230271838,0.0079652597
sah,Sargy_A,Г,3774079,230271838,0.0163896681
sah,Sargy_A,Д,4147825,230271838,0.0180127324
sah,Sargy_A,ДЬ,1101685,230271838,0.0047842802
sah,Sargy_A,Е,3034680,230271838,0.0131786849
sah,Sargy_A,Ж,194516,230271838,0.0008447234
sah,Sargy_A,З,482644,230271838,0.0020959749
sah,Sargy_A,И,15174757,230271838,0.0658993177
sah,Sargy_A,Й,3823655,230271838,0.0166049615
sah,Sargy_A,К,8025979,230271838,0.0348543663
sah,Sargy_A,Л,12011627,230271838,0.0521628138
sah,Sargy_A,М,4056007,230271838,0.0176139950
sah,Sargy_A,Н,16499750,230271838,0.0716533561
sah,Sargy_A,НЬ,369145,230271838,0.0016030836
sah,Sargy_A,О,11870803,230271838,0.0515512583
sah,Sargy_A,П,2602975,230271838,0.0113039225
sah,Sargy_A,Р,15741863,230271838,0.0683620852
sah,Sargy_A,С,9275179,230271838,0.0402792590
sah,Sargy_A,Т,16622149,230271838,0.0721848974
sah,Sargy_A,У,11177159,230271838,0.0485389751
sah,Sargy_A,Ф,307713,230271838,0.0013363032
sah,Sargy_A,Х,5132004,230271838,0.0222867201
sah,Sargy_A,Ц,297436,230271838,0.0012916734
sah,Sargy_A,Ч,1887668,230271838,0.0081975634
sah,Sargy_A,Ш,222805,230271838,0.0009675738
sah,Sargy_A,Щ,66546,230271838,0.0002889889
sah,Sargy_A,Ъ,11468,230271838,0.0000498020
sah,Sargy_A,Ы,12509868,230271838,0.0543265217
sah,Sargy_A,Ь,649393,230271838,0.0028201147
sah,Sargy_A,Э,15146391,230271838,0.0657761328
sah,Sargy_A,Ю,153605,230271838,0.0006670594
sah,Sargy_A,Я,713437,230271838,0.0030982382
sah,Sargy_A,Ҕ,1941006,230271838,0.0084291940
sah,Sargy_A,Ҥ,1290129,230271838,0.0056026347
sah,Sargy_A,Ү,4668626,230271838,0.0202744115
sah,Sargy_A,Һ,2787130,230271838,0.0121036512
sah,Sargy_A,Ө,3133935,230271838,0.0136097190
sty,inov8,А,77853006,707355246,0.1100621031
sty,inov8,Б,19795025,707355246,0.0279845595
sty,inov8,В,5354413,707355246,0.0075696237
sty,inov8,Г,20606143,707355246,0.0291312507
sty,inov8,Д,21586385,707355246,0.0305170353
sty,inov8,Е,51058033,707355246,0.0721815994
sty,inov8,Ж,458516,707355246,0.0006482118
sty,inov8,З,10503732,707355246,0.0148493025
sty,inov8,И,31391767,707355246,0.0443790686
sty,inov8,Й,7681181,707355246,0.0108590147
sty,inov8,К,35335087,707355246,0.0499538064
sty,inov8,Л,46088817,707355246,0.0651565352
sty,inov8,М,21200345,707355246,0.0299712840
sty,inov8,Н,50427169,707355246,0.0712897364
sty,inov8,О,12701597,707355246,0.0179564612
sty,inov8,П,9850133,707355246,0.0139252986
sty,inov8,Р,48230262,707355246,0.0681839320
sty,inov8,С,20044722,707355246,0.0283375604
sty,inov8,Т,37409958,707355246,0.0528870864
sty,inov8,У,18377619,707355246,0.0259807489
sty,inov8,Ф,2895207,707355246,0.0040930028
sty,inov8,Х,5109979,707355246,0.0072240632
sty,inov8,Ц,1174274,707355246,0.0016600909
sty,inov8,Ч,10474504,707355246,0.0148079824
sty,inov8,Ш,12645447,707355246,0.0178770810
sty,inov8,Щ,40545,707355246,0.0000573191
sty,inov8,Ъ,773585,707355246,0.0010936301
sty,inov8,Ы,39058150,707355246,0.0552171631
sty,inov8,Ь,2848265,707355246,0.0040266401
sty,inov8,Э,2070482,707355246,0.0029270752
sty,inov8,Ю,1334497,707355246,0.0018866008
sty,inov8,Я,7676277,707355246,0.0108520818
sty,inov8,Җ,3275573,707355246,0.0046307326
sty,inov8,Ң,7171855,707355246,0.0101389720
sty,inov8,Ү,8572880,707355246,0.0121196245
sty,inov8,Һ,2860449,707355246,0.0040438648
sty,inov8,Ә,47020803,707355246,0.0664740995
sty,inov8,Ө,6398564,707355246,0.0090457575
tab,Ali_Kuzhuget,Ё,425,3262311,0.0001302757
tab,Ali_Kuzhuget,А,467276,3262311,0.1432346579
tab,Ali_Kuzhuget,АЬ,11198,3262311,0.0034325360
tab,Ali_Kuzhuget,Б,79466,3262311,0.0243588058
tab,Ali_Kuzhuget,В,104038,3262311,0.0318908896
tab,Ali_Kuzhuget,Г,28244,3262311,0.0086576663
tab,Ali_Kuzhuget,ГЪ,57800,3262311,0.0177175015
tab,Ali_Kuzhuget,ГЬ,33909,3262311,0.0103941654
tab,Ali_Kuzhuget,Д,140662,3262311,0.0431172871
tab,Ali_Kuzhuget,Е,96832,3262311,0.0296820260
tab,Ali_Kuzhuget,Ж,23160,3262311,0.0070992618
tab,Ali_Kuzhuget,З,58151,3262311,0.0178250939
tab,Ali_Kuzhuget,И,393009,3262311,0.1204695077
tab,Ali_Kuzhuget,Й,91852,3262311,0.0281555008
tab,Ali_Kuzhuget,К,82315,3262311,0.0252321131
tab,Ali_Kuzhuget,КЪ,5815,3262311,0.0017824787
tab,Ali_Kuzhuget,КЬ,15597,3262311,0.0047809666
tab,Ali_Kuzhuget,КӀ,8606,3262311,0.0026380072
tab,Ali_Kuzhuget,Л,132804,3262311,0.0407085652
tab,Ali_Kuzhuget,М,89226,3262311,0.0273505500
tab,Ali_Kuzhuget,Н,230123,3262311,0.0705398719
tab,Ali_Kuzhuget,О,79335,3262311,0.0243186502
tab,Ali_Kuzhuget,П,42833,3262311,0.0131296495
tab,Ali_Kuzhuget,ПӀ,19143,3262311,0.0058679261
tab,Ali_Kuzhuget,Р,237202,3262311,0.0727098060
tab,Ali_Kuzhuget,С,91436,3262311,0.0280279838
tab,Ali_Kuzhuget,Т,103992,3262311,0.0318767892
tab,Ali_Kuzhuget,ТӀ,6695,3262311,0.0020522262
tab,Ali_Kuzhuget,У,208976,3262311,0.0640576573
tab,Ali_Kuzhuget,УЬ,4843,3262311,0.0014845304
tab,Ali_Kuzhuget,Ф,16632,3262311,0.0050982264
tab,Ali_Kuzhuget,Х,37106,3262311,0.0113741455
tab,Ali_Kuzhuget,ХЪ,15878,3262311,0.0048671019
tab,Ali_Kuzhuget,ХЬ,20742,3262311,0.0063580695
tab,Ali_Kuzhuget,Ц,12343,3262311,0.0037835142
tab,Ali_Kuzhuget,ЦӀ,3827,3262311,0.0011730948
tab,Ali_Kuzhuget,Ч,24271,3262311,0.0074398180
tab,Ali_Kuzhuget,ЧӀ,3895,3262311,0.0011939389
tab,Ali_Kuzhuget,Ш,46152,3262311,0.0141470264
tab,Ali_Kuzhuget,Щ,1194,3262311,0.0003659982
tab,Ali_Kuzhuget,Ъ,24202,3262311,0.0074186673
tab,Ali_Kuzhuget,Ы,5046,3262311,0.0015467563
tab,Ali_Kuzhuget,Ь,8166,3262311,0.0025031335
tab,Ali_Kuzhuget,Э,5253,3262311,0.0016102082
tab,Ali_Kuzhuget,Ю,23649,3262311,0.0072491556
tab,Ali_Kuzhuget,Я,49875,3262311,0.0152882420
tab,Ali_Kuzhuget,Ӏ,19117,3262311,0.0058599563
tat,inov8,А,77853006,707355246,0.1100621031
tat,inov8,Б,19795025,707355246,0.0279845595
tat,inov8,В,5354413,707355246,0.0075696237
tat,inov8,Г,20606143,707355246,0.0291312507
tat,inov8,Д,21586385,707355246,0.0305170353
tat,inov8,Е,51058033,707355246,0.0721815994
tat,inov8,Ж,458516,707355246,0.0006482118
tat,inov8,З,10503732,707355246,0.0148493025
tat,inov8,И,31391767,707355246,0.0443790686
tat,inov8,Й,7681181,707355246,0.0108590147
tat,inov8,К,35335087,707355246,0.0499538064
tat,inov8,Л,46088817,707355246,0.0651565352
tat,inov8,М,21200345,707355246,0.0299712840
tat,inov8,Н,50427169,707355246,0.0712897364
tat,inov8,О,12701597,707355246,0.0179564612
tat,inov8,П,9850133,707355246,0.0139252986
tat,inov8,Р,48230262,707355246,0.0681839320
tat,inov8,С,20044722,707355246,0.0283375604
tat,inov8,Т,37409958,707355246,0.0528870864
tat,inov8,У,18377619,707355246,0.0259807489
tat,inov8,Ф,2895207,707355246,0.0040930028
tat,inov8,Х,5109979,707355246,0.0072240632
tat,inov8,Ц,1174274,707355246,0.0016600909
tat,inov8,Ч,10474504,707355246,0.0148079824
tat,inov8,Ш,12645447,707355246,0.0178770810
tat,inov8,Щ,40545,707355246,0.0000573191
tat,inov8,Ъ,773585,707355246,0.0010936301
tat,inov8,Ы,39058150,707355246,0.0552171631
tat,inov8,Ь,2848265,707355246,0.0040266401
tat,inov8,Э,2070482,707355246,0.0029270752
tat,inov8,Ю,1334497,707355246,0.0018866008
tat,inov8,Я,7676277,707355246,0.0108520818
tat,inov8,Җ,3275573,707355246,0.0046307326
tat,inov8,Ң,7171855,707355246,0.0101389720
tat,inov8,Ү,8572880,707355246,0.0121196245
tat,inov8,Һ,2860449,707355246,0.0040438648
tat,inov8,Ә,47020803,707355246,0.0664740995
tat,inov8,Ө,6398564,707355246,0.0090457575
tgk,maxmerben,Ё,91427,21797464,0.0041943870
tgk,maxmerben,А,3312524,21797464,0.1519683207
tgk,maxmerben,Б,707328,21797464,0.0324500135
tgk,maxmerben,В,492609,21797464,0.0225993721
tgk,maxmerben,Г,246802,21797464,0.0113225098
tgk,maxmerben,Д,1240028,21797464,0.0568886362
tgk,maxmerben,Е,420837,21797464,0.0193066955
tgk,maxmerben,Ж,4993,21797464,0.0002290633
tgk,maxmerben,З,450070,21797464,0.0206478148
tgk,maxmerben,И,2575618,21797464,0.1181613604
tgk,maxmerben,Й,76661,21797464,0.0035169688
tgk,maxmerben,К,529120,21797464,0.0242743835
tgk,maxmerben,Л,519509,21797464,0.0238334606
tgk,maxmerben,М,1025610,21797464,0.0470518038
tgk,maxmerben,Н,1291870,21797464,0.0592669863
tgk,maxmerben,О,2043557,21797464,0.0937520530
tgk,maxmerben,П,116937,21797464,0.0053647066
tgk,maxmerben,Р,1454152,21797464,0.0667119808
tgk,maxmerben,С,733117,21797464,0.0336331327
tgk,maxmerben,Т,1012035,21797464,0.0464290250
tgk,maxmerben,У,797700,21797464,0.0365960003
tgk,maxmerben,Ф,207438,21797464,0.0095166117
tgk,maxmerben,Х,213908,21797464,0.0098134352
tgk,maxmerben,Ч,57755,21797464,0.0026496202
tgk,maxmerben,Ш,429737,21797464,0.0197149999
tgk,maxmerben,Ъ,106535,21797464,0.0048874952
tgk,maxmerben,Э,24716,21797464,0.0011338934
tgk,maxmerben,Ю,18821,21797464,0.0008634491
tgk,maxmerben,Я,172221,21797464,0.0079009650
tgk,maxmerben,Ғ,45491,21797464,0.0020869859
tgk,maxmerben,Қ,186654,21797464,0.0085631062
tgk,maxmerben,Ҳ,638606,21797464,0.0292972614
tgk,maxmerben,Ҷ,235140,21797464,0.0107874934
tgk,maxmerben,Ӣ,198224,21797464,0.0090939019
tgk,maxmerben,Ӯ,119714,21797464,0.0054921068
tin,Ali_Kuzhuget,І,591,11336,0.0521347918
tin,Ali_Kuzhuget,А,2208,11336,0.1947776994
tin,Ali_Kuzhuget,А̄,146,11336,0.0128793225
tin,Ali_Kuzhuget,Б,659,11336,0.0581333804
tin,Ali_Kuzhuget,В,341,11336,0.0300811574
tin,Ali_Kuzhuget,Г,140,11336,0.0123500353
tin,Ali_Kuzhuget,ГЪ,68,11336,0.0059985886
tin,Ali_Kuzhuget,ГЬ,346,11336,0.0305222301
tin,Ali_Kuzhuget,Д,115,11336,0.0101446718
tin,Ali_Kuzhuget,ДЖ,5,11336,0.0004410727
tin,Ali_Kuzhuget,Е,299,11336,0.0263761468
tin,Ali_Kuzhuget,Е̄,73,11336,0.0064396613
tin,Ali_Kuzhuget,Ж,53,11336,0.0046753705
tin,Ali_Kuzhuget,З,53,11336,0.0046753705
tin,Ali_Kuzhuget,И,1377,11336,0.1214714185
tin,Ali_Kuzhuget,Й,13,11336,0.0011467890
tin,Ali_Kuzhuget,К,500,11336,0.0441072689
tin,Ali_Kuzhuget,КК,30,11336,0.0026464361
tin,Ali_Kuzhuget,Л,373,11336,0.0329040226
tin,Ali_Kuzhuget,ЛЛЪ,2,11336,0.0001764291
tin,Ali_Kuzhuget,ЛЪ,564,11336,0.0497529993
tin,Ali_Kuzhuget,М,230,11336,0.0202893437
tin,Ali_Kuzhuget,Н,228,11336,0.0201129146
tin,Ali_Kuzhuget,О,125,11336,0.0110268172
tin,Ali_Kuzhuget,О̄,34,11336,0.0029992943
tin,Ali_Kuzhuget,П,44,11336,0.0038814397
tin,Ali_Kuzhuget,Р,430,11336,0.0379322512
tin,Ali_Kuzhuget,С,238,11336,0.0209950600
tin,Ali_Kuzhuget,Т,239,11336,0.0210832745
tin,Ali_Kuzhuget,У,597,11336,0.0526640790
tin,Ali_Kuzhuget,Ф,2,11336,0.0001764291
tin,Ali_Kuzhuget,Х,160,11336,0.0141143260
tin,Ali_Kuzhuget,ХХ,46,11336,0.0040578687
tin,Ali_Kuzhuget,ХЪ,76,11336,0.0067043049
tin,Ali_Kuzhuget,ХЬ,26,11336,0.0022935780
tin,Ali_Kuzhuget,Ц,74,11336,0.0065278758
tin,Ali_Kuzhuget,ЦЦ,92,11336,0.0081157375
tin,Ali_Kuzhuget,Ч,177,11336,0.0156139732
tin,Ali_Kuzhuget,ЧЧ,32,11336,0.0028228652
tin,Ali_Kuzhuget,Ш,29,11336,0.0025582216
tin,Ali_Kuzhuget,Щ,53,11336,0.0046753705
tin,Ali_Kuzhuget,Ъ,124,11336,0.0109386027
tin,Ali_Kuzhuget,Ь,88,11336,0.0077628793
tin,Ali_Kuzhuget,Э,39,11336,0.0034403670
tin,Ali_Kuzhuget,ᵸ,197,11336,0.0173782639
tsudaqar,Ali_Kuzhuget,Ё,119,18136338,0.0000065614
tsudaqar,Ali_Kuzhuget,А,2859348,18136338,0.1576585086
tsudaqar,Ali_Kuzhuget,Б,922500,18136338,0.0508647336
tsudaqar,Ali_Kuzhuget,В,266933,18136338,0.0147181311
tsudaqar,Ali_Kuzhuget,Г,145895,18136338,0.0080443472
tsudaqar,Ali_Kuzhuget,ГЪ,87161,18136338,0.0048058765
tsudaqar,Ali_Kuzhuget,ГЬ,134104,18136338,0.0073942160
tsudaqar,Ali_Kuzhuget,ГӀ,148880,18136338,0.0082089339
tsudaqar,Ali_Kuzhuget,Д,670314,18136338,0.0369597214
tsudaqar,Ali_Kuzhuget,Е,712545,18136338,0.0392882510
tsudaqar,Ali_Kuzhuget,Ж,65009,18136338,0.0035844612
tsudaqar,Ali_Kuzhuget,З,286646,18136338,0.0158050649
tsudaqar,Ali_Kuzhuget,И,2644191,18136338,0.1457951986
tsudaqar,Ali_Kuzhuget,Й,153777,18136338,0.0084789443
tsudaqar,Ali_Kuzhuget,К,284453,18136338,0.0156841475
tsudaqar,Ali_Kuzhuget,КЪ,63850,18136338,0.0035205564
tsudaqar,Ali_Kuzhuget,КЬ,117968,18136338,0.0065045104
tsudaqar,Ali_Kuzhuget,КӀ,118359,18136338,0.0065260694
tsudaqar,Ali_Kuzhuget,Л,1576894,18136338,0.0869466592
tsudaqar,Ali_Kuzhuget,М,396696,18136338,0.0218729933
tsudaqar,Ali_Kuzhuget,Н,729917,18136338,0.0402461070
tsudaqar,Ali_Kuzhuget,О,197964,18136338,0.0109153237
tsudaqar,Ali_Kuzhuget,П,123480,18136338,0.0068084307
tsudaqar,Ali_Kuzhuget,ПӀ,1784,18136338,0.0000983661
tsudaqar,Ali_Kuzhuget,Р,1249661,18136338,0.0689037114
tsudaqar,Ali_Kuzhuget,С,722736,18136338,0.0398501616
tsudaqar,Ali_Kuzhuget,Т,551480,18136338,0.0304074615
tsudaqar,Ali_Kuzhuget,ТӀ,47554,18136338,0.0026220288
tsudaqar,Ali_Kuzhuget,У,1044000,18136338,0.0575639911
tsudaqar,Ali_Kuzhuget,Ф,19060,18136338,0.0010509288
tsudaqar,Ali_Kuzhuget,Х,114817,18136338,0.0063307709
tsudaqar,Ali_Kuzhuget,ХЪ,175114,18136338,0.0096554222
tsudaqar,Ali_Kuzhuget,ХЬ,33409,18136338,0.0018421029
tsudaqar,Ali_Kuzhuget,ХӀ,306436,18136338,0.0168962444
tsudaqar,Ali_Kuzhuget,Ц,105847,18136338,0.0058361837
tsudaqar,Ali_Kuzhuget,ЦӀ,45384,18136338,0.0025023795
tsudaqar,Ali_Kuzhuget,Ч,292215,18136338,0.0161121280
tsudaqar,Ali_Kuzhuget,ЧӀ,14949,18136338,0.0008242568
tsudaqar,Ali_Kuzhuget,Ш,234549,18136338,0.0129325446
tsudaqar,Ali_Kuzhuget,Щ,3602,18136338,0.0001986068
tsudaqar,Ali_Kuzhuget,Ъ,24445,18136338,0.0013478465
tsudaqar,Ali_Kuzhuget,Ы,14022,18136338,0.0007731440
tsudaqar,Ali_Kuzhuget,Ь,38386,18136338,0.0021165243
tsudaqar,Ali_Kuzhuget,Э,21058,18136338,0.0011610944
tsudaqar,Ali_Kuzhuget,Ю,13999,18136338,0.0007718758
tsudaqar,Ali_Kuzhuget,Я,354828,18136338,0.0195644788
tyv,Ali_Kuzhuget,Ё,3688,11379802,0.0003240830
tyv,Ali_Kuzhuget,А,1489400,11379802,0.1308810118
tyv,Ali_Kuzhuget,Б,309765,11379802,0.0272205966
tyv,Ali_Kuzhuget,В,85908,11379802,0.0075491647
tyv,Ali_Kuzhuget,Г,489443,11379802,0.0430097993
tyv,Ali_Kuzhuget,Д,500539,11379802,0.0439848602
tyv,Ali_Kuzhuget,Е,660200,11379802,0.0580150692
tyv,Ali_Kuzhuget,Ж,124854,11379802,0.0109715441
tyv,Ali_Kuzhuget,З,161151,11379802,0.0141611427
tyv,Ali_Kuzhuget,И,591890,11379802,0.0520123285
tyv,Ali_Kuzhuget,Й,114310,11379802,0.0100449902
tyv,Ali_Kuzhuget,К,480693,11379802,0.0422408931
tyv,Ali_Kuzhuget,Л,623910,11379802,0.0548260857
tyv,Ali_Kuzhuget,М,192378,11379802,0.0169052150
tyv,Ali_Kuzhuget,Н,744674,11379802,0.0654382212
tyv,Ali_Kuzhuget,О,409549,11379802,0.0359891147
tyv,Ali_Kuzhuget,П,207572,11379802,0.0182403877
tyv,Ali_Kuzhuget,Р,900075,11379802,0.0790940827
tyv,Ali_Kuzhuget,С,248305,11379802,0.0218197997
tyv,Ali_Kuzhuget,Т,428831,11379802,0.0376835203
tyv,Ali_Kuzhuget,У,459492,11379802,0.0403778554
tyv,Ali_Kuzhuget,Ф,13129,11379802,0.0011537108
tyv,Ali_Kuzhuget,Х,113271,11379802,0.0099536881
tyv,Ali_Kuzhuget,Ц,13253,11379802,0.0011646073
tyv,Ali_Kuzhuget,Ч,281607,11379802,0.0247462126
tyv,Ali_Kuzhuget,Ш,185818,11379802,0.0163287551
tyv,Ali_Kuzhuget,Щ,530,11379802,0.0000465737
tyv,Ali_Kuzhuget,Ъ,8235,11379802,0.0007236506
tyv,Ali_Kuzhuget,Ы,688284,11379802,0.0604829504
tyv,Ali_Kuzhuget,Ь,12408,11379802,0.0010903529
tyv,Ali_Kuzhuget,Э,247501,11379802,0.0217491482
tyv,Ali_Kuzhuget,Ю,5867,11379802,0.0005155626
tyv,Ali_Kuzhuget,Я,36388,11379802,0.0031975952
tyv,Ali_Kuzhuget,Ң,187958,11379802,0.0165168076
tyv,Ali_Kuzhuget,Ү,241457,11379802,0.0212180317
tyv,Ali_Kuzhuget,Ө,117469,11379802,0.0103225873
udm,vorgoron,Ё,146699,10155388,0.0144454353
udm,vorgoron,А,731408,10155388,0.0720216697
udm,vorgoron,Б,104816,10155388,0.0103212206
udm,vorgoron,В,244691,10155388,0.0240946973
udm,vorgoron,Г,148070,10155388,0.0145804375
udm,vorgoron,Д,257303,10155388,0.0253365996
udm,vorgoron,Е,490842,10155388,0.0483331607
udm,vorgoron,Ж,78567,10155388,0.0077364843
udm,vorgoron,З,316355,10155388,0.0311514439
udm,vorgoron,И,431999,10155388,0.0425388966
udm,vorgoron,Й,67572,10155388,0.0066538078
udm,vorgoron,К,478464,10155388,0.0471143003
udm,vorgoron,Л,513949,10155388,0.0506085046
udm,vorgoron,М,363540,10155388,0.0357977460
udm,vorgoron,Н,717127,10155388,0.0706154211
